epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,5305,1.02298,0.85949,1.32844,0.77335,0.75069,0.83937,0.60188,1.0918,0.85935,1.40041,0.006931,0.006931,0.006931
33,5469.79,1.01709,0.85351,1.32964,0.84853,0.75125,0.82733,0.59179,1.10286,0.90272,1.40156,0.006832,0.006832,0.006832
34,5634.53,1.00561,0.82902,1.32158,0.81751,0.76978,0.85061,0.62152,1.05416,0.81729,1.36582,0.006733,0.006733,0.006733
35,5799.83,1.00016,0.81426,1.31509,0.74066,0.76671,0.84164,0.60869,1.07625,0.87515,1.38356,0.006634,0.006634,0.006634
36,5971.48,0.99732,0.80944,1.31068,0.71519,0.76831,0.83305,0.60477,1.06552,0.85511,1.37365,0.006535,0.006535,0.006535
37,6140.6,0.99393,0.80427,1.30549,0.82173,0.76007,0.84357,0.60777,1.0806,0.84788,1.38626,0.006436,0.006436,0.006436
38,6312.65,0.98655,0.78698,1.2972,0.7817,0.78454,0.85285,0.61737,1.06161,0.80657,1.36857,0.006337,0.006337,0.006337
39,6484.1,0.97743,0.78383,1.30017,0.79319,0.77516,0.85098,0.61232,1.06257,0.81096,1.38312,0.006238,0.006238,0.006238
40,6657.81,0.97059,0.7726,1.29002,0.81645,0.78797,0.83639,0.60974,1.05386,0.85636,1.37083,0.006139,0.006139,0.006139
41,6829.03,0.96083,0.75738,1.28568,0.81386,0.77105,0.84206,0.61564,1.053,0.82436,1.36633,0.00604,0.00604,0.00604
42,7000.31,0.95658,0.75399,1.28269,0.80398,0.76789,0.84884,0.62141,1.05117,0.78841,1.36825,0.005941,0.005941,0.005941
43,7173.21,0.95125,0.74844,1.28001,0.80888,0.78325,0.8449,0.62068,1.03836,0.83068,1.36203,0.005842,0.005842,0.005842
44,7346.54,0.95121,0.74071,1.27492,0.82007,0.75297,0.83687,0.61433,1.05344,0.86784,1.36637,0.005743,0.005743,0.005743
45,7520.74,0.93797,0.72538,1.27002,0.78552,0.76515,0.83274,0.61336,1.04798,0.85041,1.36233,0.005644,0.005644,0.005644
46,7694.88,0.92813,0.7179,1.26216,0.84295,0.76387,0.84007,0.61895,1.04928,0.83849,1.36979,0.005545,0.005545,0.005545
47,7868.95,0.9253,0.71189,1.26311,0.75152,0.75698,0.84714,0.62407,1.05202,0.79839,1.36534,0.005446,0.005446,0.005446
48,8043.09,0.92692,0.69954,1.25621,0.86292,0.76984,0.85275,0.63237,1.05053,0.80489,1.36467,0.005347,0.005347,0.005347
49,8217.56,0.92401,0.70522,1.25678,0.86038,0.78839,0.85968,0.63328,1.04595,0.7812,1.36103,0.005248,0.005248,0.005248
50,8391.95,0.90954,0.6865,1.24366,0.81915,0.77747,0.85291,0.63352,1.04252,0.79651,1.35445,0.005149,0.005149,0.005149
51,8565.99,0.90851,0.68632,1.2429,0.83199,0.74497,0.86027,0.63362,1.04413,0.80517,1.35274,0.00505,0.00505,0.00505
52,8740.42,0.90206,0.67959,1.24157,0.81931,0.78278,0.85748,0.63067,1.04305,0.83106,1.35968,0.004951,0.004951,0.004951
53,8914.31,0.89635,0.66802,1.23569,0.80209,0.78371,0.85395,0.63134,1.04104,0.81998,1.35815,0.004852,0.004852,0.004852
54,9088.15,0.88804,0.66087,1.22981,0.81663,0.79735,0.85164,0.63214,1.03904,0.83219,1.35814,0.004753,0.004753,0.004753
55,9262.44,0.88692,0.65856,1.23078,0.86432,0.79683,0.85343,0.6305,1.03386,0.82803,1.35594,0.004654,0.004654,0.004654
56,9436.41,0.87986,0.6548,1.22754,0.82327,0.79166,0.85652,0.63018,1.03838,0.81938,1.35428,0.004555,0.004555,0.004555
57,9610.22,0.87528,0.64545,1.22365,0.81453,0.80952,0.85631,0.62944,1.04358,0.80965,1.36277,0.004456,0.004456,0.004456
58,9784.19,0.86912,0.63534,1.21758,0.84331,0.77229,0.85523,0.63336,1.04641,0.80437,1.36417,0.004357,0.004357,0.004357
59,9957.99,0.86239,0.6317,1.21953,0.82701,0.79704,0.85273,0.63001,1.04026,0.78657,1.3668,0.004258,0.004258,0.004258
60,10131.9,0.8553,0.62501,1.21392,0.80006,0.7853,0.85092,0.63137,1.0372,0.79045,1.36027,0.004159,0.004159,0.004159
61,10306,0.84943,0.62042,1.20778,0.80013,0.77055,0.84786,0.62422,1.04398,0.79955,1.36655,0.00406,0.00406,0.00406
62,10479.9,0.84209,0.61857,1.20224,0.80329,0.77309,0.85134,0.63236,1.04517,0.79625,1.36939,0.003961,0.003961,0.003961
63,10654.1,0.83877,0.60451,1.19834,0.81842,0.77666,0.85276,0.62876,1.04303,0.79386,1.37301,0.003862,0.003862,0.003862
64,10828,0.838,0.6056,1.19895,0.81155,0.7787,0.84967,0.63037,1.04552,0.79928,1.37962,0.003763,0.003763,0.003763
65,11002.3,0.82823,0.59766,1.1932,0.81368,0.78393,0.85326,0.63243,1.04754,0.79938,1.38736,0.003664,0.003664,0.003664
66,11176.4,0.81952,0.59125,1.19126,0.82435,0.79504,0.85308,0.62906,1.05335,0.80616,1.39246,0.003565,0.003565,0.003565
67,11343.6,0.81434,0.58501,1.18423,0.81538,0.79696,0.85521,0.6322,1.0447,0.79511,1.3866,0.003466,0.003466,0.003466
68,11508.4,0.81089,0.58121,1.18187,0.81622,0.80069,0.85159,0.63021,1.05106,0.80561,1.39522,0.003367,0.003367,0.003367
69,11672.9,0.8058,0.576,1.17795,0.80856,0.78168,0.85447,0.63339,1.04897,0.8063,1.39731,0.003268,0.003268,0.003268
70,11837.9,0.80006,0.56435,1.17205,0.81695,0.80636,0.85439,0.635,1.04626,0.80444,1.39883,0.003169,0.003169,0.003169
71,12002.4,0.79323,0.56217,1.17101,0.81399,0.77243,0.85399,0.63512,1.04502,0.80562,1.39768,0.00307,0.00307,0.00307
72,12167.4,0.79098,0.55768,1.16868,0.81163,0.77049,0.85485,0.63626,1.0408,0.80437,1.39546,0.002971,0.002971,0.002971
73,12331.9,0.78181,0.54944,1.15973,0.82832,0.78966,0.85655,0.63519,1.04014,0.80249,1.39359,0.002872,0.002872,0.002872
74,12496.3,0.78352,0.549,1.16226,0.83733,0.76849,0.85569,0.63592,1.03665,0.80536,1.39092,0.002773,0.002773,0.002773
75,12660.6,0.77302,0.54378,1.15341,0.84779,0.76145,0.8573,0.63872,1.03811,0.80108,1.39099,0.002674,0.002674,0.002674
76,12824.8,0.7686,0.53687,1.14957,0.85345,0.77052,0.85933,0.6368,1.03988,0.79727,1.39474,0.002575,0.002575,0.002575
77,12989.2,0.76514,0.53724,1.15144,0.86764,0.772,0.85649,0.63723,1.04071,0.80329,1.3956,0.002476,0.002476,0.002476
78,13153.4,0.75766,0.52954,1.14527,0.82452,0.78541,0.85799,0.63788,1.04133,0.80184,1.39588,0.002377,0.002377,0.002377
79,13318.2,0.75065,0.52085,1.14277,0.8594,0.79186,0.85713,0.63785,1.03944,0.80335,1.39384,0.002278,0.002278,0.002278
80,13482.5,0.74225,0.5175,1.13819,0.86205,0.77677,0.85783,0.63721,1.04127,0.80315,1.39657,0.002179,0.002179,0.002179
81,13647,0.74197,0.50981,1.13618,0.83552,0.79802,0.85775,0.63777,1.04154,0.79699,1.39918,0.00208,0.00208,0.00208
82,13811.6,0.73495,0.50259,1.13108,0.88155,0.79315,0.85859,0.6374,1.0425,0.80093,1.40022,0.001981,0.001981,0.001981
83,13976.3,0.72962,0.50452,1.12906,0.85957,0.7863,0.85867,0.63757,1.0463,0.80017,1.40479,0.001882,0.001882,0.001882
84,14140.8,0.726,0.49845,1.12679,0.85294,0.77747,0.85822,0.63641,1.04657,0.80194,1.40539,0.001783,0.001783,0.001783
85,14305.4,0.71918,0.49841,1.12691,0.87061,0.78492,0.85818,0.63634,1.04928,0.80297,1.4094,0.001684,0.001684,0.001684
86,14470.1,0.71679,0.49161,1.1216,0.87347,0.78369,0.85714,0.63463,1.05217,0.80499,1.41458,0.001585,0.001585,0.001585
87,14634.6,0.71329,0.49061,1.11925,0.86395,0.78594,0.85741,0.63472,1.05294,0.8038,1.41586,0.001486,0.001486,0.001486
88,14799.3,0.70759,0.48696,1.11581,0.89604,0.78518,0.858,0.6353,1.05324,0.80067,1.41747,0.001387,0.001387,0.001387
89,14963.7,0.69688,0.48087,1.11218,0.89679,0.78395,0.85828,0.63494,1.05462,0.80004,1.41946,0.001288,0.001288,0.001288
90,15128.1,0.69521,0.47485,1.10961,0.88152,0.78854,0.85861,0.63519,1.05598,0.80335,1.42194,0.001189,0.001189,0.001189
91,15306.4,0.64782,0.34316,1.08306,0.89486,0.79098,0.85909,0.63412,1.05369,0.80088,1.41854,0.00109,0.00109,0.00109
92,15470.6,0.62954,0.32804,1.07028,0.91848,0.79251,0.85984,0.63521,1.05166,0.8004,1.41654,0.000991,0.000991,0.000991
93,15634.6,0.61802,0.32489,1.0614,0.91186,0.79278,0.85979,0.63538,1.05137,0.79961,1.41702,0.000892,0.000892,0.000892
94,15799,0.60868,0.31769,1.0565,0.91293,0.78419,0.85925,0.6349,1.05266,0.80229,1.41854,0.000793,0.000793,0.000793
95,15963.1,0.59851,0.31241,1.04749,0.92215,0.78528,0.86035,0.6353,1.05258,0.80274,1.41783,0.000694,0.000694,0.000694
96,16127.5,0.58536,0.30601,1.03548,0.91368,0.78606,0.86069,0.63508,1.05406,0.80171,1.41961,0.000595,0.000595,0.000595
97,16291.7,0.58184,0.30208,1.03572,0.9181,0.78769,0.86,0.63452,1.0541,0.8022,1.41981,0.000496,0.000496,0.000496
98,16455.9,0.57871,0.3035,1.03662,0.91298,0.78737,0.85937,0.63407,1.05477,0.80326,1.42087,0.000397,0.000397,0.000397
99,16620.1,0.56861,0.29548,1.02877,0.92073,0.78992,0.85981,0.63363,1.05445,0.8037,1.42148,0.000298,0.000298,0.000298
100,16784.3,0.56671,0.29571,1.02799,0.91946,0.79205,0.85947,0.63458,1.05538,0.80353,1.42367,0.000199,0.000199,0.000199
